temp1,temp2,temp3,humidity1,humidity2,humidity3,light,Blower,Mister
29.6,31.5,31.2,67.7,63,76,14986.7,0,0
29.6,31.4,31.2,69.6,63,76,15080.4,0,0
29.7,31.6,31.1,68.5,63,77,15221.2,0,0
29.7,31.7,31.2,69.4,63,77,14962.1,0,0
29.7,31.8,31.2,70.4,63,77,14483.3,0,0
29.8,32.1,31.4,70.9,63,78,14164.6,0,0
29.9,32.1,31.5,69.1,62,77,15320.8,0,0
29.9,32.2,31.6,68.9,62,76,16144.6,0,0
30,32.3,31.8,70.5,62,76,16735.4,0,0
30.1,32.5,31.7,70.4,62,76,11165.4,0,0
30,32.4,31.8,71.6,62,75,11571.2,0,0
30,32.2,31.6,71.5,63,77,11659.6,0,0
30,32.1,31.4,66.6,60,75,11421.7,0,0
30,32,31.3,68.5,62,77,20672.5,0,0
30.1,32.2,31.6,67.8,61,75,21771.7,0,0
30.1,32.4,31.7,69.1,61,76,22575.8,0,0
30.2,32.6,31.9,68.4,60,74,22601.7,0,0
30.3,32.8,32.2,67.4,59,72,24354.2,0,0
30.4,33.1,32.4,66,59,73,23886.7,0,0
30.5,33.2,32.6,67.4,59,72,11260.4,0,0
30.5,33.3,32.5,67.4,59,73,10317.1,0,0
30.5,33.2,32.5,67.4,60,73,9681.67,0,0
30.4,32.8,32.3,65.2,57,69,9806.25,0,0
30.4,32.6,32.3,65.8,58,70,15364.2,0,0
30.3,32.4,31.9,65.6,59,72,9403.75,0,0
30.3,32.3,31.9,66.6,59,73,9803.33,0,0
30.3,32.3,31.8,67.4,59,72,10850.4,0,0
30.2,32.1,31.7,64.8,58,72,10311.2,0,0
30,31.7,31.5,66.4,60,73,10274.6,0,0
30,31.7,31.2,67.4,61,74,10553.3,0,0
30,31.4,31.2,66.2,61,74,18065.4,0,0
30.1,31.6,31.3,66.1,60,73,24744.6,0,0
30.2,32.1,31.7,65.5,59,72,24650.8,0,0
30.3,32.8,32.2,67.2,59,74,23652.1,0,0
30.5,33.1,32.5,68.3,60,71,23435.4,0,0
30.4,33.3,32.8,65.9,57,70,10647.9,0,0
30.4,33.1,32.6,65.1,57,69,10476.2,0,0
30.4,33.1,32.5,65.4,57,69,12507.5,0,0
30.6,33.2,32.6,66.5,58,70,24210.4,0,0
30.7,33.5,33,68,58,71,15677.1,0,0
30.6,33.4,33,66.4,58,72,12072.9,1,1
30.7,33.4,32.9,71.2,63,77,24190.4,1,1
30.6,33.1,32.7,73.2,64,78,23069.6,1,1
30.3,32.5,32.1,67.8,61,76,22870,1,1
30,31.9,31.3,73.7,67,78,23455,1,1
29.8,31.4,30.7,73.8,67,83,23476.7,1,1
29.5,31,30.4,76.4,69,85,23135,0,0
29.3,30.8,30,75.5,69,85,23563.8,0,0
29.3,30.8,30,79.4,72,87,23901.2,0,0
29.1,30.8,29.9,77.6,72,89,19670.4,0,0
29,30.7,29.7,77.4,69,81,23791.7,0,0
29,30.8,29.7,74.2,69,87,22575.4,0,0
29,30.8,29.8,77.5,70,87,22896.7,0,0
29,31,30,75.3,70,85,23970,0,0
29,31.2,30.1,75.2,69,85,24462.1,0,0
29.1,31.3,30.2,75.1,66,84,25155.4,0,0
29.2,31.7,30.7,76.5,67,82,25330,0,0
29.5,32.3,31.2,79.3,67,81,27306.2,0,0
29.6,32.3,31.3,74.1,64,80,21155,0,0
29.5,32.4,31.3,74.5,64,81,27306.2,0,0
29.7,32.6,31.5,73.9,64,82,27306.2,0,0
29.8,32.8,31.7,75.6,64,80,27306.2,0,0
29.9,33.1,32,75.1,64,82,27146.7,1,1
30,33.3,32.2,74.4,63,78,27306.2,1,1
30.1,33.4,32.3,71,60,75,27245,1,1
30.2,33.5,32.4,69.9,60,75,27088.3,1,1
30.3,33.6,32.6,70.5,59,72,26507.9,1,1
30.4,33.9,33,67.6,58,72,26602.1,1,1
30.5,34.1,33.1,68.6,56,71,26702.5,1,1
30.5,34.1,33.2,69.3,56,71,26307.9,1,1
30.6,34.3,33.4,69.4,57,71,26479.6,1,1
30.8,34.3,33.4,71.2,58,72,26137.9,1,1
30.8,34.3,33.5,69.7,57,71,26080,1,1
30.7,34.2,33.3,68.6,55,69,10566.7,1,1
30.6,33.9,33,67.7,56,69,19488.3,1,1
30.7,33.7,33,69.5,57,71,22030.8,1,1
30.7,33.9,33,67.8,57,71,25776.7,1,1
30.8,33.9,33.2,69.7,58,72,24382.5,1,1
30.8,34,33.3,68.2,57,71,23338.8,1,1
30.8,33.8,33.2,71.4,59,71,21224.6,1,1
30.7,33.7,33,66.8,56,69,22249.2,1,1
30.7,33.7,33.1,66.9,56,69,22691.2,1,1
30.7,33.7,33.2,66.4,57,69,22581.2,1,1
30.7,33.6,33.2,65.7,55,69,21720.8,1,1
30.7,33.6,33.2,66.3,56,69,22769.6,1,1
30.7,33.6,33.3,66.2,56,69,23128.8,1,1
30.8,33.7,33.4,68.3,56,70,24537.5,1,1
30.8,33.9,33.5,66.5,55,68,15897.5,1,1
30.8,33.9,33.5,65.5,55,68,24421.2,1,1
30.8,33.8,33.6,67.8,56,67,26431.2,1,1
27,27.9,27.6,82.4,82,95,10689.2,1,1
27,28,27.6,82.4,83,95,5465.83,0,0
27.1,28.1,27.6,78.9,81,95,5701.25,0,0
27.1,28.1,27.7,79.6,81,95,5031.25,0,0
27.1,28.1,27.6,79.6,81,95,5983.33,0,0
27.1,28.3,27.8,78.5,79,95,4550,0,0
27.1,28.3,27.8,80.2,80,95,4322.92,0,0
27.1,28.3,27.9,79.3,80,95,4203.33,0,0
27.2,28.3,27.9,78.4,78,95,4277.5,0,0
30.5,34.1,33.9,72.5,63,75,17897.9,1,1
30.6,34.4,34.2,73.4,63,75,17383.8,1,1
30.7,34.5,34.5,73.9,63,74,17105.4,1,1
31.1,34.9,35.1,73.4,61,72,16785.8,1,1
31.3,35.1,35.5,74.4,61,71,16786.2,1,1
31.4,35.5,35.6,74.6,61,70,16836.2,1,1
31.6,35.7,35.8,71.9,58,68,17128.8,1,1
31.8,36,36.1,72.2,59,69,17312.9,1,1
32.1,36.1,36.3,70.9,57,66,17475.4,1,1
32.2,36.2,36.4,72.5,59,67,16106.7,1,1
32.3,36.3,36.5,72.2,58,68,16043.3,1,1
32.4,36.4,36.5,70.3,57,62,17449.6,1,1
32.5,36.4,36.5,69.1,56,63,17752.5,1,1
32.7,36.6,36.5,68.9,57,63,17688.3,1,1
32.8,36.6,36.5,69.5,57,64,17937.9,1,1
32.8,36.8,36.8,70.6,56,63,16747.1,1,1
33.1,37,37.1,69.8,56,62,19742.5,1,1
33.2,37.1,37.2,70,55,61,19891.2,1,1
33.2,36.9,37.2,67.5,53,59,10462.5,1,1
33.2,36.6,37,67,54,59,11123.8,1,1
33.1,36.3,36.7,66.9,55,61,10245.8,1,1
33,36.1,36.5,67.3,57,62,10266.7,1,1
32.8,35.7,36.2,68.6,57,64,12061.7,1,1
32.8,35.7,36.2,68.4,58,64,16638.8,1,1
32.8,35.7,36.2,68.6,57,64,11312.1,1,1
32.7,35.5,36,69.7,58,65,11021.7,1,1
32.8,35.7,36,69,58,65,19460,1,1
32.8,35.9,36.3,70.7,58,65,19083.8,1,1
32.8,36.1,36.4,67.7,58,64,18997.5,1,1
32.9,36.3,36.6,68,57,63,18953.8,1,1
33,36.6,37.1,68.5,56,61,18788.8,1,1
33.1,36.6,37.3,70.8,55,61,18346.7,1,1
33.2,37.1,37.5,69.3,55,60,18293.8,1,1
33.3,37.2,37.6,67.5,53,56,18020.4,1,1
33.2,37.2,37.5,65.9,53,58,6981.67,1,1
33.1,36.7,36.9,65.2,53,55,7201.25,1,1
33.1,36.4,36.6,64.9,53,58,16045.8,1,1
33.1,36.3,36.5,65.2,54,59,11338.3,1,1
33.1,36.3,36.4,66.5,55,60,16778.3,1,1
33,36.3,36.4,66,55,60,12469.6,1,1
33,36.2,36.2,67.2,55,60,13496.2,1,1
33.1,36.3,36.3,67.8,56,62,20409.2,1,1
33.1,36.5,36.3,66.8,55,62,20062.9,1,1
33.2,36.6,36.5,66.6,55,61,21328.8,1,1
33.3,36.8,36.7,67.4,54,60,21093.8,1,1
33.4,37.1,37.1,67.9,53,60,21448.8,1,1
33.4,37.4,37.3,67.1,53,59,13759.2,1,1
33.4,37.4,37.3,67.6,53,59,9200.42,1,1
33.3,37.2,37.2,67,53,58,8480,1,1
33.3,37.1,36.9,65.5,53,58,8195.83,1,1
33.2,36.6,36.6,66.9,53,59,8312.08,1,1
33.1,36.2,36.4,66.4,54,59,8713.33,1,1
33,35.6,36,67.1,55,61,9333.33,1,1
32.9,35.4,35.7,69.4,57,61,10952.9,1,1
32.8,35.1,35.5,68.4,58,62,13772.5,1,1
32.8,35,35.5,67.8,58,63,11562.1,1,1
32.7,35,35.3,67.5,58,64,11476.7,1,1
32.7,34.9,35.1,68.7,59,66,11454.2,1,1
32.6,34.8,34.9,69.2,59,67,9622.92,1,1
32.6,34.7,34.8,68.3,59,67,8402.5,1,1
32.5,34.7,34.6,68,60,68,7665.83,1,1
32.5,34.5,34.5,69,61,68,7083.75,1,1
32.4,34.3,34.2,67.2,59,65,6631.25,1,1
32,33.6,33.3,67.3,60,69,5778.75,1,1
31.9,33.6,33.2,69.3,62,71,5400.42,1,1
31.5,33,32.6,70.1,65,75,4230,1,1
31.4,32.8,32.5,71,65,75,4133.33,1,1
31.3,32.7,32.4,72,66,77,4036.67,1,1
31.2,32.6,32.3,72.7,67,77,3987.5,1,1
31.1,32.5,32.2,72.6,68,79,3983.33,1,1
30.9,32.2,32,73.5,69,81,3786.67,1,1
30.8,32.1,31.9,71.8,67,79,3785.83,1,0
30.6,31.8,31.5,71.7,67,78,3716.67,1,0
30.5,31.5,31.3,72.7,68,79,3634.58,0,0
30.3,31.2,31.1,72.5,70,82,3552.5,0,0
30.2,31,30.8,73.9,71,82,3517.92,0,0
30.1,30.9,30.7,73.7,71,83,3528.75,0,0
30,30.7,30.6,75.2,72,84,3573.75,0,0
29.8,30.5,30.2,75.2,73,86,3690.42,0,0
29.7,30.4,30.2,77.3,74,85,3697.08,0,0
29.6,30.5,30.1,75.6,74,86,3727.92,0,0
29.5,30.3,30,76.2,74,86,4117.5,0,0
29.4,30.2,29.9,74.2,72,84,4263.33,0,0
29.3,30.2,29.7,74,73,87,4412.92,0,0
29.2,30.2,29.8,76.5,75,88,4207.5,0,0
29.1,30.1,29.7,78.9,77,90,4253.33,0,0
29.1,30.1,29.7,79.5,77,91,4775.83,0,0
29,30.1,29.7,78.5,76,89,5113.33,0,0
29,30,29.7,80.5,77,89,5604.58,0,0
29,30,29.6,78.9,78,89,6074.17,0,0
29,29.9,29.6,77.4,76,89,6416.67,0,0
29,29.9,29.7,77.7,76,88,6588.75,0,0
28.9,30,29.7,77.1,75,88,6750.42,0,0
28.9,30,29.7,77.1,76,88,7101.25,0,0
28.9,30.1,29.8,78.1,77,89,7890.83,0,0
29,30.3,30.1,77.8,76,89,13911.2,0,0
29,30.4,30.2,77.2,74,87,9024.58,0,0
29,30.6,30.4,77.7,74,86,7433.33,0,0
29,30.6,30.4,76.8,74,85,6997.92,0,0
29.1,30.7,30.5,77,73,85,7032.92,0,0
29.2,30.9,30.7,78.8,73,86,14339.6,0,0
29.3,31.3,31.1,77.7,74,86,20006.7,0,0
29.5,31.8,31.7,77.6,72,83,18108.8,0,0
29.6,32.1,31.9,77.8,70,82,8072.08,0,0
29.7,32.2,31.9,78,70,82,7425,0,0
29.8,32.2,32,76.6,70,81,7017.92,0,0
29.9,32.3,32,76.1,70,82,6713.75,0,0
30,32.2,32,75.9,70,81,6566.25,0,0
30,32.3,32,76.4,70,81,6584.58,0,0
30.1,32.3,32,76.3,70,81,6697.08,0,0
30.1,32.3,32.1,76.8,70,81,7790,0,0
30.2,32.3,32.1,77.6,70,81,7156.67,0,0
30.2,32.3,32.1,78.2,71,81,6310.42,0,0
30.2,32.3,32,76.9,69,80,5966.67,0,0
30.2,32.2,32,75.8,70,79,5792.5,0,0
30.1,32.1,31.9,76,70,80,5998.33,0,0
30.2,32.1,32,75.2,70,81,15033.3,0,0
30.3,32.3,32.2,76.4,70,80,15183.3,0,0
30.3,32.7,32.5,76.1,69,78,13830.4,0,0
30.4,32.8,32.6,74.2,68,77,12895.4,0,0
30.4,32.9,32.7,74.2,67,76,11164.6,0,0
30.4,33.1,32.8,75.2,68,76,7568.75,0,0
30.5,32.9,32.8,75.9,67,76,7540.83,0,0
30.4,32.8,32.7,74.5,66,76,5596.67,0,0
30.5,32.9,32.6,74.6,67,77,5657.92,1,0
30.5,32.8,32.5,75.3,67,76,5830,1,0
30.4,32.6,32.5,74.2,67,76,5995.42,1,0
30.4,32.6,32.2,72.7,67,78,6047.92,1,0
30.4,32.4,32.1,74.5,69,79,4917.08,1,0
30.3,32.3,32,74.9,68,78,5339.58,1,0
30.3,32.1,32,72.8,66,76,9558.33,1,0
30.2,32,31.9,73.4,68,76,6016.67,1,0
30.2,31.7,31.7,73.3,69,79,6402.08,1,0
30,31.7,31.6,73,69,80,7755.42,0,0
30,31.8,31.5,74.6,70,80,6400.83,0,0
29.9,31.6,31.3,75.2,71,82,5785.42,0,0
29.8,31.6,31.2,75.6,71,82,5516.67,0,0
29.8,31.4,31.2,76.1,72,83,5308.75,0,0
29.7,31.3,31.1,76.7,73,84,5186.67,0,0
29.7,31.3,31,75.8,73,84,5306.67,0,0
29.7,31.3,31.1,76.2,72,84,6209.17,0,0
29.7,31.3,31,76.6,73,84,8035,0,0
29.7,31.5,31.2,77.3,73,84,12052.1,0,0
29.8,31.7,31.4,78,73,83,18487.9,0,0
29.9,32.1,31.8,78.6,72,82,14184.6,0,0
30.1,32.5,32.2,77.5,70,80,19740.4,0,0
30.3,32.9,32.6,75.8,68,79,18979.2,0,0
30.7,33.7,33.5,77.4,68,78,20202.5,1,0
31,34.3,34.1,75.5,65,74,17119.6,1,0
31.1,34.3,33.9,71.7,60,68,10676.2,1,0
31.2,34.3,33.9,71,61,70,8120,1,0
31.2,34.1,33.7,71.4,62,72,7992.5,1,0
31.2,34,33.5,72.5,63,72,8265.42,1,0
31.3,34,33.6,73.7,65,73,16125.8,1,0
31.6,34.7,34.4,73.7,63,72,19771.7,1,0
31.7,34.9,34.5,71.8,61,71,12582.1,1,0
31.7,34.9,34.6,70.9,60,71,10280.8,1,0
31.9,35.1,34.5,71.9,60,69,19063.3,1,0
32.2,35.6,35.4,69.1,58,67,12133.3,1,1
32.4,35.9,35.5,69.4,58,66,21914.2,1,1
32.6,36.1,35.7,70.5,58,66,21724.2,1,1
32.7,36,35.7,68.5,58,65,8443.33,1,1
32.7,36.1,35.7,69.1,58,65,18941.7,1,1
32.8,36.1,35.7,68.2,57,64,8617.5,1,1
32.8,36,35.8,69.1,57,64,20253.8,1,1
32.9,36.1,36.2,68.9,56,64,20958.3,1,1
32.9,36.4,36.3,69.7,56,63,20662.9,1,1
33,36.4,36.5,67.2,55,61,20484.6,1,1
33.1,36.5,36.8,67.2,54,59,17209.6,1,1
33.1,36.6,36.7,68.2,53,59,15047.5,1,1
33.2,36.6,36.6,67,54,60,19038.8,1,1
33.3,36.8,37,66.9,55,60,21154.6,1,1
33.5,37.1,37.2,66.8,54,59,21280,1,1
33.7,37.5,37.5,67.5,53,58,13026.7,1,1
33.8,37.5,37.6,67.5,53,58,18356.7,1,1
33.8,37.4,37.5,66.5,52,54,10186.7,1,1
33.8,37.1,36.9,64,52,56,12254.2,1,1
33.7,36.7,36.4,63.4,53,58,11035,1,1
33.6,36.4,36.1,63.9,54,60,9269.58,1,1
33.4,36.1,35.8,66.4,55,61,9164.58,1,1
33.4,35.9,35.6,66.5,56,63,9383.33,1,1
33.4,35.8,35.6,66.5,56,63,15388.3,1,1
33.2,35.7,35.5,66.8,56,63,10982.5,1,1
33.2,35.6,35.5,67.9,56,63,9175.83,1,1
33.1,35.5,35.5,67.9,56,64,9897.08,1,1
33.1,35.4,35.3,68.1,58,61,9754.58,1,1
33,35.2,34.9,64.4,58,65,14757.9,1,1
33,35.1,34.9,66.8,58,66,14074.6,1,1
32.9,35.1,34.8,66.2,56,65,11024.2,1,1
32.9,35,34.6,66.2,56,64,20408.3,1,1
32.8,34.9,34.6,66.1,57,65,21748.8,1,1
32.8,35.1,34.8,67.5,58,65,13438.3,1,1
32.8,35.1,35.1,68,58,67,19520,1,1
32.8,35.1,35.1,69.9,58,66,6899.17,1,1
32.8,35.2,35,69,60,66,18888.3,1,1
32.8,35.4,35.4,68.6,59,66,18077.9,1,1
32.9,35.5,35.4,67.7,58,65,5683.75,1,1
32.7,35.2,35.2,69.6,57,65,5278.33,1,1
32.7,35.1,34.9,69.7,58,65,5499.58,1,1
32.6,34.8,34.6,69.4,59,67,12596.2,1,1
32.6,34.9,35,67.9,58,66,18516.2,1,1
32.7,35.1,35.1,70.4,59,66,11772.5,1,1
32.8,35.3,35.2,69.6,58,65,18892.5,1,1
32.9,35.4,35.4,67.3,57,64,19405.4,1,1
32.9,35.7,35.6,67.6,56,63,19724.6,1,1
33,35.8,35.8,66,56,61,20157.5,1,1
33,35.8,35.8,66.5,54,61,15555.4,1,1
33,35.9,35.7,66.4,55,59,21203.8,1,1
33,35.9,35.6,65.2,53,58,22502.1,1,1
33,35.9,35.4,66,53,59,12733.3,1,1
33.1,35.9,35.4,64.2,53,61,16390.4,1,1
33.1,36,35.3,65.9,55,62,12610.8,1,1
33,36,35.3,65.9,55,62,9411.25,1,1
33,35.8,35.2,67.4,56,65,9699.58,1,1
33,35.7,35.1,65.8,56,65,10357.9,1,1
33,35.5,35.1,67.9,56,65,11712.5,1,1
33,35.6,35,67.5,57,66,13031.7,1,1
33,35.7,35.2,68.7,56,65,13228.3,1,1
32.9,35.6,35.2,67.5,55,64,11467.1,1,1
33,35.6,35.2,68.3,57,65,11968.3,1,1
33.1,35.9,35.5,69.3,57,65,15772.5,1,1
33.2,36.1,35.7,68.7,56,64,26708.3,1,1
33.2,36.3,35.8,64.8,53,59,10997.9,1,1
33.2,36.1,35.5,66.4,54,62,11719.6,1,1
33.2,36,35.5,66.5,54,62,14602.1,1,1
33.2,36.1,35.5,65,55,62,10092.5,1,1
33.2,35.8,35.4,65.6,54,62,13027.5,1,1
33.1,35.7,35.2,66.4,54,63,9327.5,1,1
33,35.5,35.1,64.4,54,62,9271.25,1,1
33,35.2,35,64.8,55,63,9430.83,1,1
32.9,35.1,34.9,65.6,56,64,9432.92,1,1
32.9,35.1,34.7,65.6,57,65,9862.08,1,1
32.9,35.1,34.8,69,57,65,10327.1,1,1
32.9,35.2,34.9,66.4,58,66,13112.9,1,1
32.9,35.1,34.9,67.6,58,67,12106.7,1,1
33.1,35.4,35.3,68.1,57,66,20190,1,1
33.1,35.7,35.5,68.3,57,65,10910.4,1,1
33,35.7,35.4,68.1,57,65,10337.1,1,1
33,35.6,35.3,65.7,58,64,9938.75,1,1
32.9,35.5,35.2,67.6,58,65,9515,1,1
32.9,35.4,35.2,68.6,58,66,9015.42,1,1
32.8,35.2,34.9,67.2,58,67,8339.58,1,1
32.8,35.2,35,67.2,59,68,7440,1,1
32.8,35.1,34.7,67.6,59,68,6655.83,1,1
32.7,34.9,34.5,68.3,59,68,6051.25,1,1
32.6,34.9,34.5,69.6,59,66,5931.67,1,1
32.5,34.7,34.3,66.1,58,69,6306.67,1,1
32.4,34.7,34.2,68.2,59,69,7304.58,1,1
32.4,34.5,34.1,68.8,59,69,8620.83,1,1
32.3,34.5,34.1,68.9,59,69,9004.17,1,1
32.3,34.5,34.1,68.2,60,70,9335,1,1
32.2,34.5,34,70.7,61,70,9675,1,1
32.2,34.4,33.9,70.4,62,70,9717.08,1,1
32.1,34.3,33.9,71.3,63,72,12295.4,1,1
32.2,34.3,33.9,70.4,61,71,16472.1,1,1
32.1,34.3,33.7,69.3,63,72,9168.75,1,1
32,34.2,33.7,71.1,64,73,8742.5,1,1
32,34.1,33.6,71,62,71,8320,1,1
32,34,33.5,69.4,61,71,8020.83,1,1
32,33.9,33.4,68.8,61,71,7586.67,1,1
31.9,33.8,33.4,69.3,62,73,7211.25,1,1
31.9,33.8,33.3,70.7,63,73,7092.08,1,1
31.8,33.6,33.2,70.2,63,73,7412.08,1,1
31.8,33.5,33.2,70.2,63,73,8180.42,1,1
31.7,33.3,33.1,70.8,63,72,8384.58,1,0
31.6,33.2,33.1,70,63,71,13315.8,1,0
31.7,33.1,33.2,70,64,71,27306.2,1,0
31.8,33.5,33.5,71.8,65,71,27306.2,1,0
31.9,33.9,33.9,71.2,62,69,26395.4,1,0
31.9,34.3,34,70.1,61,70,10210,1,0
31.9,34.1,34,73.1,62,70,27306.2,1,0
32,34.4,34.1,70.6,62,68,27306.2,1,0
32,34.5,34.2,68.4,60,67,9755.83,1,0
32,34.4,34,69,59,68,10749.2,1,0
32,34.4,34,71,60,69,19862.5,1,0
32,34.4,34,72,61,69,8989.17,1,0
32,34.5,33.9,71.6,62,71,8578.75,1,0
32,34.3,33.9,70.5,61,71,8193.33,1,0
31.9,34.2,33.8,69.6,61,71,7679.58,1,0
31.9,34,33.7,71.5,63,72,7379.17,1,0
31.9,34,33.5,70.6,63,73,9062.08,1,0
31.9,34,33.6,70.5,63,72,8649.17,1,0
31.9,34,33.7,70.8,63,72,11066.2,1,0
32.1,34.3,34,72.9,63,71,26988.3,1,0
32.2,34.7,34.3,70,62,70,23697.1,1,0
32.2,34.9,34.5,69.8,61,69,27306.2,1,0
32.4,35,34.6,69.9,60,68,27306.2,1,0
32.5,35.2,35,70.5,58,67,14762.1,1,0
32.5,35.2,35.2,68.1,57,65,10446.7,1,0
32.5,35.1,35.2,68.2,59,65,8468.33,1,0
32.5,35.1,35.1,67.3,59,65,7966.25,1,0
32.6,34.9,34.9,65.5,57,63,27306.2,1,1
32.6,35,35.1,65.8,57,64,27306.2,1,1
32.7,35.4,35.4,67.5,56,63,19100,1,1
32.6,35.4,35.4,67.6,56,63,9150.83,1,1
32.5,35.2,35.2,68.7,56,62,9889.58,1,1
32.5,35,34.9,67.5,56,63,11613.8,1,1
32.4,34.9,34.7,67.1,57,63,9143.33,1,1
32.4,34.7,34.6,69.1,59,65,8885.83,1,1
32.3,34.7,34.4,67,58,65,8694.17,1,1
32.2,34.5,34.3,67.5,59,66,8415,1,1
32.2,34.3,34.3,68.8,59,67,27306.2,1,1
32.3,34.5,34.3,68.9,59,66,27306.2,1,1
32.4,34.8,34.7,68.9,58,65,27306.2,1,1
32.4,34.9,35.1,67.9,58,63,10354.2,1,1
32.4,34.8,34.9,67.7,57,63,8579.58,1,1
32.3,34.7,34.9,71.2,57,63,16246.2,1,1
32.4,34.6,34.8,68.6,58,64,11632.1,1,1
32.4,34.7,34.8,69.8,58,63,23375.8,1,1
32.5,34.9,35.1,69.4,57,63,8126.25,1,1
32.4,34.8,35.1,68.3,58,64,7198.75,1,1
32.4,34.7,34.9,69.1,59,64,6399.58,1,1
32.3,34.5,34.6,70.1,60,65,5873.75,1,1
32.3,34.4,34.5,70.1,60,66,5687.5,1,1
32.2,34,34.2,69.9,61,67,6092.5,1,1
32,33.8,34,69.3,62,68,7962.5,1,1
31.9,33.5,33.7,72.8,63,69,6405.83,1,1
31.8,33.5,33.6,70.8,63,69,6034.17,1,1
31.7,33.3,33.6,70.4,64,70,5489.17,1,1
31.6,33.1,33.3,70.3,64,71,5105,1,1
31.5,33,33.2,71.9,65,72,4633.33,1,1
31.3,32.8,33.2,71.1,64,72,4616.67,1,1
31.2,32.8,33,70.6,65,73,4837.92,1,1
31.2,32.6,32.8,70.8,65,72,5205.83,1,1
31.1,32.6,32.8,71,66,73,27306.2,1,0
31.2,32.6,32.9,71,66,73,27306.2,1,0
31.6,34.1,34.1,70.8,64,70,27306.2,1,0
31.8,34.4,34.4,71.3,62,69,27306.2,1,0
32,34.7,34.7,71.7,61,68,27306.2,1,0
32.2,35,35.3,70.5,60,66,27306.2,1,0
32.5,35.5,35.7,69.7,59,66,27306.2,1,0
32.7,36,36,69.5,59,64,27306.2,1,1
32.9,36.3,36.4,69.7,58,63,27306.2,1,1
33.1,36.6,36.7,70.2,56,61,27306.2,1,1
33.5,37.4,37.5,67.9,54,59,27306.2,1,1
33.7,37.7,37.7,68.3,54,58,27306.2,1,1
33.9,38.1,38,67.4,54,57,27306.2,1,1
34.2,38.4,38.3,68,53,56,27306.2,1,1
34.4,38.6,38.6,66.2,52,55,27306.2,1,1
34.5,38.9,38.8,66.3,51,54,27306.2,1,1
34.8,39.2,39,65.6,51,53,27306.2,1,1
35,39.4,39.2,65.3,51,54,27306.2,1,1
35.2,39.8,39.5,64,50,52,27306.2,1,1
35.4,39.9,39.8,62.6,48,49,27306.2,1,1
35.6,40,40,62.1,47,47,27306.2,1,1
35.7,40.2,40.2,62.6,47,46,27306.2,1,1
35.8,40.1,40.5,61.7,45,44,27306.2,1,1
35.9,40.2,40.5,58.7,44,44,27306.2,1,1
36,40.4,40.7,59.3,45,44,26673.3,1,1
36.1,40.4,40.5,60.4,45,44,27306.2,1,1
36,40,39.9,60.1,46,45,9475.83,1,1
35.9,39.7,39.7,59.3,47,46,8462.08,1,1
35.9,39.4,39.3,60.3,48,49,8290.83,1,1
35.7,38.9,38.7,60,49,51,22359.6,1,1
35.7,38.7,38.7,60,48,51,11074.6,1,1
35.6,38.6,38.6,61.9,49,51,7894.58,1,1
35.5,38.4,38.4,61.5,50,52,7427.5,1,1
35.4,38.3,38.1,60,50,53,6930.42,1,1
35.4,38.1,38,60.8,50,53,6931.67,1,1
35.2,38,37.9,61.3,51,53,9055,1,1
35.1,37.7,37.6,61.1,51,54,7874.58,1,1
35,37.5,37.5,63.4,52,54,7637.92,1,1
34.9,37.1,37.3,62.4,51,54,27306.2,1,1
34.8,36.9,37.3,63,52,55,27306.2,1,1
34.8,36.9,37.4,63.2,52,55,27306.2,1,1
34.8,37.1,37.5,63.3,52,54,27306.2,1,1
34.8,37.6,37.8,62.1,51,53,11825.4,1,1
34.9,37.7,37.8,65,51,53,14061.2,1,1
34.9,37.8,37.8,62.6,51,54,27306.2,1,1
34.9,37.8,37.8,63.6,51,54,27306.2,1,1
35,38,38,62.8,52,54,27306.2,1,1
35.2,38.3,38.2,63.1,52,53,27306.2,1,1
35.2,38.5,38.5,63.1,51,53,10748.8,1,1
35.1,38.4,38.2,64.3,52,55,9348.75,1,1
35,38.1,38,63.3,51,55,8792.08,1,1
35,37.9,37.9,62.2,50,52,8019.17,1,1
34.8,37.5,37.6,60.7,49,52,7187.92,1,1
34.7,37.1,37.4,62.3,50,53,6479.17,1,1
34.6,36.8,37.1,63.3,50,51,6000.83,1,1
34.4,36.4,36.6,63.4,52,54,5737.08,1,1
34.3,36.1,36.4,64.2,54,57,5595,1,1
34.2,35.8,36,63.9,54,57,5595.42,1,1
34,35.5,35.6,64.1,55,59,5753.33,1,1
33.9,35.2,35.4,63.5,55,60,6079.58,1,1
33.7,35,35,64.5,56,61,6503.33,1,1
33.6,34.9,34.7,63.7,57,63,7090.42,1,1
33.5,34.8,34.6,65.2,57,64,27306.2,1,1
33.4,34.7,34.6,66.9,59,64,27306.2,1,1
33.5,34.9,35,66.1,58,64,27306.2,1,1
33.6,35.2,35.4,66.9,57,62,27306.2,1,1
33.6,35.7,35.9,65.8,55,60,27306.2,1,1
33.5,35.8,35.9,66.8,54,59,11555,1,1
33.5,35.8,36,65.4,54,59,13509.2,1,1
33.6,36.1,36.3,65.9,54,57,27306.2,1,1
33.7,36.2,36.4,68.1,55,57,27306.2,1,1
33.8,36.5,36.7,67.5,54,57,27306.2,1,1
33.9,36.7,37.1,64.6,53,55,27306.2,1,1
33.9,37.1,37.3,65.5,52,54,12716.7,1,1
34,37,37.2,65.2,52,54,8870.42,1,1
33.9,36.7,36.9,64.2,53,55,7659.58,1,1
